"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
12294,"IGG","Igiugig Airport","Igiugig, AK","United States",59.32388889,-155.90000000,0,
12294,"IGG","Igiugig Airport","Igiugig, AK","United States",59.32416667,-155.90166667,1,
12295,"IGH","Ingham Airport","Ingham, Australia","Australia",-18.66055556,146.15166667,1,
12296,"IGL","Cigli","Izmir, Turkey","Turkey",38.51305556,27.01000000,0,
12296,"IGL","Cigli","Izmir, Turkey","Turkey",38.51305556,27.01000000,0,
12296,"IGL","Cigli","Izmir, Turkey","Turkey",38.51305556,27.01000000,1,
12297,"IGM","Kingman Airport","Kingman, AZ","United States",35.25666667,-113.94000000,0,
12297,"IGM","Kingman Airport","Kingman, AZ","United States",35.25944444,-113.93805556,1,
12298,"IGN","Maria Cristina","Iligan, Philippines","Philippines",8.13111111,124.21416667,1,
12299,"CHR","Chigorodo Airport","Chigorodo, Colombia","Colombia",7.68166667,-76.68666667,0,
12299,"IGO","Chigorodo Airport","Chigorodo, Colombia","Colombia",7.68166667,-76.68666667,0,
12299,"IGO","Chigorodo Airport","Chigorodo, Colombia","Colombia",7.67750000,-76.68305556,1,
12300,"IGR","Iguazu Airport","Iguazu, Argentina","Argentina",-25.74166667,-54.46583333,0,
12300,"IGR","Cataratas","Iguazu, Argentina","Argentina",-25.74166667,-54.46583333,1,
12302,"IGU","Cataratas International","Iguacu Falls, Brazil","Brazil",-25.59611111,-54.48722222,1,
12303,"IGX","Horace Williams","Chapel Hill, NC","United States",35.93500000,-79.06583333,1,
12304,"IHU","Ihu Airport","Ihu, Papua New Guinea","Papua New Guinea",-7.90055556,145.39361111,0,
12304,"IHU","Ihu Airport","Ihu, Papua New Guinea","Papua New Guinea",-7.89777778,145.39666667,1,
12305,"II1","Rantoul National Aviation Center","Rantoul, IL","United States",40.29361111,-88.14250000,1,
12306,"II2","Lewis University","Chicago/Romeoville, IL","United States",41.60805556,-88.09611111,0,
12306,"LOT","Lewis University","Chicago/Romeoville, IL","United States",41.60805556,-88.09611111,1,
12307,"II3","De Kalb Taylor Municipal","De Kalb, IL","United States",41.93138889,-88.70722222,0,
12307,"II3","De Kalb Taylor Municipal","De Kalb, IL","United States",41.93388889,-88.70555556,1,
12308,"II4","Logan County","Lincoln, IL","United States",40.15861111,-89.33500000,1,
12309,"IJU","Ijui Airport","Ijui, Brazil","Brazil",-28.36777778,-53.84472222,0,
12309,"IJU","Ijui Airport","Ijui, Brazil","Brazil",-28.36861111,-53.84666667,1,
12310,"IJX","Jacksonville Municipal","Jacksonville, IL","United States",39.77416667,-90.23722222,0,
12310,"IJX","Jacksonville Municipal","Jacksonville, IL","United States",39.77472222,-90.23833333,1,
12311,"IKA","Imam Khomeini International","Tehran, Iran","Iran",35.40972222,51.15083333,0,
12311,"IKA","Imam Khomeini International","Tehran, Iran","Iran",35.41833333,51.14361111,0,
12311,"IKA","Imam Khomaini International","Tehran, Iran","Iran",35.41833333,51.14361111,1,
12312,"IKB","Wilkes County","Wilkesboro, NC","United States",36.22277778,-81.09833333,0,
12312,"IKB","Wilkes County","Wilkesboro, NC","United States",36.22361111,-81.09861111,1,
12313,"IKI","Iki Airport","Iki, Japan","Japan",33.74555556,129.78833333,0,
12313,"IKI","Iki Airport","Iki, Japan","Japan",33.74916667,129.78555556,1,
12314,"IKK","Greater Kankakee","Kankakee, IL","United States",41.07138889,-87.84888889,0,
12314,"IKK","Greater Kankakee","Kankakee, IL","United States",41.07138889,-87.84638889,1,
12315,"IKO","Nikolski AFS","Nikolski, AK","United States",52.94166667,-168.85000000,0,
12315,"IKO","Nikolski AS","Nikolski, AK","United States",52.94166667,-168.84916667,1,
12316,"IKT","Irkutsk Airport","Irkutsk, U.S.S.R.","U.S.S.R.",52.26666667,104.40000000,0,
12316,"IKT","Irkutsk Airport","Irkutsk, Russia","Russia",52.26666667,104.40000000,0,
12316,"IKT","Irkutsk Airport","Irkutsk, Russia","Russia",52.26722222,104.39472222,0,
12316,"IKT","Irkutsk Airport","Irkutsk, Russia","Russia",52.26722222,104.39444444,0,
12316,"IKT","Irkutsk Airport","Irkutsk, Russia","Russia",52.26722222,104.39472222,1,
12317,"IKV","Ankeny Regional","Ankeny, IA","United States",41.69111111,-93.56638889,1,
12318,"IL1","Nevatim AB","Nevatim, Israel","Israel",31.20833333,35.01222222,0,
12318,"IL1","Nevatim AB","Nevatim, Israel","Israel",31.20055556,35.01472222,1,
12319,"ILE","Killeen Municipal","Killeen, TX","United States",31.08638889,-97.68666667,0,
12319,"ILE","Skylark Field","Killeen, TX","United States",31.08583333,-97.68638889,1,
12320,"ILG","Greater Wilmington","Wilmington, DE","United States",39.67833333,-75.60750000,0,
12320,"ILG","New Castle","Wilmington, DE","United States",39.67861111,-75.60666667,1,
12321,"ILI","Iliamna Roadhouse","Iliamna, AK","United States",59.75277778,-154.90833333,0,
12321,"ILI","Iliamna Airport","Iliamna, AK","United States",59.75555556,-154.91777778,1,
12322,"ILL","Willmar Municipal","Willmar, MN","United States",45.11638889,-95.09000000,0,
12322,"ILL","Willmar Municipal-John L. Rice Field","Willmar, MN","United States",45.11694444,-95.12944444,0,
12322,"ILL","Willmar Municipal","Willmar, MN","United States",45.11694444,-95.12944444,1,
12323,"ILM","Wilmington International","Wilmington, NC","United States",34.26694444,-77.90388889,0,
12323,"ILM","Wilmington International","Wilmington, NC","United States",34.27055556,-77.90250000,0,
12323,"ILM","Wilmington International","Wilmington, NC","United States",34.27111111,-77.90277778,1,
12324,"ILN","Wilmington Air Park","Wilmington, OH","United States",39.42805556,-83.79222222,1,
12325,"ILO","Iloilo Airport","Iloilo, Philippines","Philippines",10.71444444,122.54361111,0,
12325,"ILO","Iloilo Airport","Iloilo, Philippines","Philippines",10.83305556,122.49333333,1,
12326,"ILP","Isle Des Pins","Ile Des Pins, New Caledonia","New Caledonia",-22.58972222,167.44750000,0,
12326,"ILP","Ile Des Pins Airport","Ile Des Pins, New Caledonia","New Caledonia",-22.58861111,167.45527778,0,
12326,"ILP","Ile Des Pins Moue","Ile Des Pins, New Caledonia","New Caledonia",-22.58861111,167.45527778,1,
12327,"ILQ","Ilo Airport","Ilo, Peru","Peru",-17.69611111,-71.34333333,0,
12327,"ILQ","Ilo Airport","Ilo, Peru","Peru",-17.69500000,-71.34388889,1,
12328,"ILR","Ilorin Airport","Ilorin, Nigeria","Nigeria",8.43972222,4.49472222,0,
12328,"ILR","Ilorin Airport","Ilorin, Nigeria","Nigeria",8.44000000,4.49388889,1,
12329,"ILY","Islay/Port Ellen","Islay, United Kingdom","United Kingdom",55.68194444,-6.25416667,0,
12329,"ILY","Islay Airport","Islay, United Kingdom","United Kingdom",55.68333333,-6.25972222,1,
12330,"ILZ","Zilina Airport","Zilina, Czechoslovakia","Czechoslovakia",49.21666667,18.78333333,0,
12330,"ILZ","Zilina Airport","Zilina, Slovakia","Slovakia",49.21666667,18.78333333,0,
12330,"ILZ","Zilina Airport","Zilina, Slovakia","Slovakia",49.23333333,18.61361111,0,
12330,"ILZ","Zilina International","Zilina, Slovakia","Slovakia",49.23333333,18.61361111,1,
12331,"IMF","Imphal Airport","Imphal, India","India",24.76111111,93.89972222,0,
12331,"IMF","Imphal Airport","Imphal, India","India",24.75972222,93.89722222,1,
12332,"IML","Imperial Municipal","Imperial, NE","United States",40.51166667,-101.62027778,0,
12332,"IML","Imperial Municipal","Imperial, NE","United States",40.51027778,-101.62027778,1,
12333,"IMM","Immokalee Regional","Immokalee, FL","United States",26.43388889,-81.40250000,0,
12333,"IMM","Immokalee Regional","Immokalee, FL","United States",26.43388889,-81.40138889,1,
12334,"IMP","Imperatriz Airport","Imperatriz, Brazil","Brazil",-5.53194444,-47.48055556,1,
12335,"IMT","Ford","Iron Mountain/Kingsfd, MI","United States",45.81555556,-88.11416667,0,
12335,"IMT","Ford","Iron Mountain/Kingsfd, MI","United States",45.81833333,-88.11444444,1,
12336,"IN1","De Kalb County","Auburn, IN","United States",41.30694444,-85.06416667,0,
12336,"IN1","De Kalb County","Auburn, IN","United States",41.30694444,-85.06416667,0,
12336,"IN1","De Kalb County","Auburn, IN","United States",41.30722222,-85.06444444,1,
12337,"IN2","Indianapolis Executive","Indianapolis, IN","United States",40.03055556,-86.25138889,1,
12338,"INC","Hedong","Yinchuan, China","China",38.32277778,106.39333333,0,
12338,"INC","Hedong","Yinchuan, China","China",38.32000000,106.39333333,1,
12339,"IND","Indianapolis Muni/Weir Cook","Indianapolis, IN","United States",39.72888889,-86.28166667,0,
12339,"IND","Indianapolis International","Indianapolis, IN","United States",39.72555556,-86.28388889,0,
12339,"IND","Indianapolis International","Indianapolis, IN","United States",39.72555556,-86.28388889,0,
12339,"IND","Indianapolis International","Indianapolis, IN","United States",39.71722222,-86.29472222,1,
12340,"INF","In Guezzam Airport","In Guezzam, Algeria","Algeria",19.56111111,5.75027778,0,
12340,"INF","In Guezzam Airport","In Guezzam, Algeria","Algeria",19.56027778,5.75000000,1,
12341,"ING","Lago Argentino Airport","Lago Argentino, Argentina","Argentina",-50.33472222,-72.24888889,1,
12342,"INH","Inhambane Airport","Inhambane, Mozambique","Mozambique",-23.87444444,35.40833333,0,
12342,"INH","Inhambane Airport","Inhambane, Mozambique","Mozambique",-23.87638889,35.40861111,0,
12342,"INH","Inhambane Airport","Inhambane, Mozambique","Mozambique",-23.87666667,35.40888889,1,
12343,"INL","Falls International","International Falls, MN","United States",48.56305556,-93.40416667,0,
12343,"INL","Falls International","International Falls, MN","United States",48.56555556,-93.40222222,0,
12343,"INL","Falls International Einarson Field","International Falls, MN","United States",48.56555556,-93.40222222,1,
12344,"INN","Innsbruck Airport","Innsbruck, Austria","Austria",47.26083333,11.34722222,0,
12344,"INN","Innsbruck Airport","Innsbruck, Austria","Austria",47.26027778,11.34388889,1,
12345,"INO","Inongo Airport","Inongo, Congo (Kinshasa)","Congo (Kinshasa)",-1.95000000,18.27916667,0,
12345,"INO","Inongo Airport","Inongo, Congo (Kinshasa)","Congo (Kinshasa)",-1.94666667,18.28527778,1,
12347,"INS","Creech AFB","Indian Springs, NV","United States",36.58722222,-115.67333333,1,
12348,"INT","Smith Reynolds","Winston-Salem, NC","United States",36.13527778,-80.22555556,0,
12348,"INT","Smith Reynolds","Winston-Salem, NC","United States",36.13361111,-80.22194444,1,
12349,"INU","Nauru Island","Nauru, Nauru","Nauru",-0.53333333,166.91666667,1,
12350,"INV","Inverness/Dalcross","Inverness, United Kingdom","United Kingdom",57.54250000,-4.04833333,0,
12350,"INV","Inverness Airport","Inverness, United Kingdom","United Kingdom",57.54250000,-4.04750000,1,
12351,"INW","Winslow Municipal","Winslow, AZ","United States",35.02416667,-110.72500000,0,
12351,"INW","Winslow-Lindbergh Regional","Winslow, AZ","United States",35.02416667,-110.72500000,0,
12351,"INW","Winslow-Lindbergh Regional","Winslow, AZ","United States",35.02194444,-110.72250000,0,
12351,"INW","Winslow-Lindbergh Regional","Winslow, AZ","United States",35.02166667,-110.72305556,1,
12352,"IOA","Ioannina Airport","Ioannina, Greece","Greece",39.69666667,20.82583333,0,
12352,"IOA","Ioannina Airport","Ioannina, Greece","Greece",39.69638889,20.82250000,0,
12352,"IOA","Ioannina Airport","Ioannina, Greece","Greece",39.69722222,20.82194444,1,
12353,"IOM","Isle of Man/Ronaldsway","Isle of Man, United Kingdom","United Kingdom",54.08250000,-4.62777778,0,
12353,"IOM","Isle of Man Airport","Isle of Man, United Kingdom","United Kingdom",54.08333333,-4.62388889,0,
12353,"IOM","Isle of Man Airport","Isle of Man, United Kingdom","United Kingdom",54.08333333,-4.62333333,1,
12354,"ION","Impfondo Airport","Impfondo, Congo (Brazaville)","Congo (Brazaville)",1.61333333,18.06194444,0,
12354,"ION","Impfondo Airport","Impfondo, Congo (Brazaville)","Congo (Brazaville)",1.58944444,18.04694444,1,
12355,"IOR","Inishmore Airport","Inishmore, Ireland","Ireland",53.10694444,-9.65555556,0,
12355,"IOR","Inishmore Airport","Inishmore, Ireland","Ireland",53.10694444,-9.65388889,0,
12355,"IOR","Inishmore Airport","Inishmore, Ireland","Ireland",53.10694444,-9.65305556,1,
12356,"IOS","Ilheus Airport","Ilheus, Brazil","Brazil",-14.81388889,-39.03000000,0,
12356,"IOS","Bahia-Jorge Amado","Ilheus, Brazil","Brazil",-14.81388889,-39.03000000,0,
12356,"IOS","Bahia-Jorge Amado","Ilheus, Brazil","Brazil",-14.81583333,-39.03333333,1,
12357,"IOU","Ile Ouen Airport","Ile Ouen, New Caledonia","New Caledonia",-22.46388889,166.78305556,0,
12357,"IOU","Ile Ouen Airport","Ile Ouen, New Caledonia","New Caledonia",-22.46055556,166.78277778,1,
12358,"IOW","Iowa City Municipal","Iowa City, IA","United States",41.64027778,-91.54722222,0,
12358,"IOW","Iowa City Municipal","Iowa City, IA","United States",41.63972222,-91.54805556,1,
12359,"IPC","Mataveri International","Easter Island, Chile","Chile",-27.16500000,-109.42666667,0,
12359,"IPC","Mataveri International","Easter Island, Chile","Chile",-27.16472222,-109.42166667,1,
12360,"IPE","Ipil Airport","Ipil, Philippines","Philippines",7.78888889,122.60027778,0,
12360,"IPE","Ipil Airport","Ipil, Philippines","Philippines",7.78638889,122.60083333,0,
12360,"IPE","Ipil Airport","Ipil, Philippines","Philippines",7.78555556,122.60138889,1,
12361,"IPH","Ipoh Sultan Azlan Shah","Ipoh, Malaysia","Malaysia",4.56694444,101.09583333,0,
12361,"IPH","Ipoh Sultan Azlan Shah","Ipoh, Malaysia","Malaysia",4.56805556,101.09222222,0,
12361,"IPH","Ipoh Sultan Azlan Shah","Ipoh, Malaysia","Malaysia",4.56916667,101.09305556,1,
12362,"IPI","San Luis","Ipiales, Colombia","Colombia",0.86638889,-77.71166667,0,
12362,"IPI","San Luis","Ipiales, Colombia","Colombia",0.86194444,-77.67194444,1,
12363,"IPL","Imperial County","El Centro, CA","United States",32.83722222,-115.57472222,0,
12363,"IPL","Imperial County","El Centro, CA","United States",32.83416667,-115.57861111,0,
12363,"IPL","Imperial County","El Centro, CA","United States",32.83416667,-115.57888889,1,
12364,"IPN","Usiminas","Ipatinga, Brazil","Brazil",-19.47083333,-42.48750000,1,
12365,"IPT","Williamsport Regional","Williamsport, PA","United States",41.24222222,-76.92055556,0,
12365,"IPT","Williamsport Regional","Williamsport, PA","United States",41.24166667,-76.92194444,0,
12365,"IPT","Williamsport Regional","Williamsport, PA","United States",41.23833333,-76.93555556,1,
12366,"IQ1","Al Taqaddum AB","Al Taqaddum, Iraq","Iraq",33.33805556,43.59694444,1,
12367,"IQ2","Al Asad AB","Al Asad, Iraq","Iraq",33.78555556,42.44111111,1,
12368,"IQQ","Diego Aracena International","Iquique, Chile","Chile",-20.53527778,-70.18138889,1,
12369,"IQT","Coronel Francisco Secada Vignetta International","Iquitos, Peru","Peru",-3.78472222,-73.30888889,1,
12370,"CRC","Circle City","Circle, AK","United States",65.82916667,-144.06388889,0,
12370,"IRC","Circle City","Circle, AK","United States",65.83055556,-144.07583333,0,
12370,"IRC","Circle City","Circle, AK","United States",65.82805556,-144.07611111,1,
12371,"IRD","Ishurdi Airport","Ishurdi, Bangladesh","Bangladesh",24.13333333,89.05277778,0,
12371,"IRD","Ishurdi Airport","Ishurdi, Bangladesh","Bangladesh",24.15250000,89.04944444,1,
12372,"IRG","Iron Range Airport","Iron Range, Australia","Australia",-12.78888889,143.31250000,1,
12373,"IRI","Iringa Airport","Iringa, Tanzania","Tanzania",-7.67055556,35.75027778,0,
12373,"IRI","Iringa Airport","Iringa, Tanzania","Tanzania",-7.66861111,35.75222222,0,
12373,"IRI","Iringa Airport","Iringa, Tanzania","Tanzania",-7.66833333,35.75222222,1,
12374,"IRJ","Capitan Vicente A Almonacid","La Rioja, Argentina","Argentina",-29.38333333,-66.78333333,1,
12375,"IRK","Clarence Cannon Memorial","Kirksville, MO","United States",40.09250000,-92.54388889,0,
12375,"IRK","Kirksville Regional","Kirksville, MO","United States",40.09361111,-92.54500000,0,
12375,"IRK","Kirksville Regional","Kirksville, MO","United States",40.09333333,-92.54500000,1,
12376,"IRO","Birao Airport","Birao, Central African Republic","Central African Republic",10.18638889,22.71388889,0,
12376,"IRO","Birao Airport","Birao, Central African Republic","Central African Republic",10.18638889,22.71388889,0,
12376,"IRO","Birao Airport","Birao, Central African Republic","Central African Republic",10.23694444,22.71611111,1,
12377,"IRP","Isiro Airport","Isiro, Congo (Kinshasa)","Congo (Kinshasa)",2.78194444,27.63083333,1,
12378,"IRS","Sturgis Airport","Sturgis, MI","United States",41.80000000,-85.41666667,1,
12379,"IRV","Roy E. Ray","Bayou La Batre, AL","United States",30.45444444,-88.21055556,0,
12379,"IRV","Roy E. Ray","Bayou La Batre, AL","United States",30.45472222,-88.21055556,0,
12379,"IRV","Roy E. Ray","Bayou La Batre, AL","United States",30.45527778,-88.21111111,1,
12380,"ISA","Mount Isa Airport","Mount Isa, Australia","Australia",-20.65583333,139.47916667,0,
12380,"ISA","Mount Isa Airport","Mount Isa, Australia","Australia",-20.66388889,139.48861111,1,
12381,"ISB","Islamabad International","Islamabad, Pakistan","Pakistan",33.61472222,73.09666667,0,
12381,"ISB","Benazir Bhutto International","Islamabad, Pakistan","Pakistan",33.61472222,73.09666667,0,
12381,"ISB","Benazir Bhutto International","Islamabad, Pakistan","Pakistan",33.61666667,73.09861111,1,
12382,"ISC","St. Mary's","Scilly Isles, United Kingdom","United Kingdom",49.91277778,-6.29166667,0,
12382,"ISC","St. Mary's","Scilly Isles, United Kingdom","United Kingdom",49.91333333,-6.29166667,0,
12382,"ISC","Scilly Isles Airport","Scilly Isles, United Kingdom","United Kingdom",49.91333333,-6.29166667,1,
12383,"ISG","Ishigaki Airport","Ishigaki, Okinawa/Ryukyu Islands","Okinawa/Ryukyu Islands",24.33694444,124.16888889,0,
12383,"ISG","Ishigaki Airport","Ishigaki, Japan","Japan",24.33694444,124.16888889,0,
12383,"ISG","Ishigaki Airport","Ishigaki, Japan","Japan",24.34444444,124.18694444,1,
12384,"ISH","Ischia Airport","Ischia, Italy","Italy",40.75000000,13.90000000,1,
12385,"ISI","Isisford Airport","Isisford, Australia","Australia",-24.26333333,144.42333333,0,
12385,"ISI","Isisford Airport","Isisford, Australia","Australia",-24.25916667,144.42416667,1,
12386,"ISJ","Isla Mujeres Airport","Isla Mujeres, Mexico","Mexico",21.26666667,-86.75000000,0,
12386,"ISJ","Isla Mujeres Airport","Isla Mujeres, Mexico","Mexico",21.24500000,-86.74000000,1,
12387,"ISL","Isabel Pass Airport","Isabel Pass, AK","United States",63.50000000,-145.03333333,1,
12388,"ISM","Kissimmee Gateway","Orlando, FL","United States",28.29027778,-81.43722222,0,
12388,"ISM","Kissimmee Gateway","Orlando, FL","United States",28.28972222,-81.43694444,1,
12389,"ISN","Sloulin Field International","Williston, ND","United States",48.17611111,-103.63611111,0,
12389,"ISN","Sloulin Field International","Williston, ND","United States",48.17805556,-103.64222222,1,
12390,"ISO","Kinston Regional Jetport at Stallings Field","Kinston, NC","United States",35.32666667,-77.61666667,0,
12390,"ISO","Kinston Regional Jetport at Stallings Field","Kinston, NC","United States",35.33138889,-77.60888889,1,
12391,"ISP","Long Island MacArthur","Islip, NY","United States",40.79666667,-73.10083333,0,
12391,"ISP","Long Island MacArthur","Islip, NY","United States",40.79527778,-73.10027778,1,
12392,"ISQ","Schoolcraft County","Manistique, MI","United States",45.97500000,-86.17666667,0,
12392,"ISQ","Schoolcraft County","Manistique, MI","United States",45.97444444,-86.17166667,1,
12393,"ISR","Le Tube","Istres, France","France",43.52277778,4.92388889,0,
12393,"ISR","Istres Le Tube","Istres, France","France",43.52277778,4.92388889,1,
12394,"ISS","Wiscasset Airport","Wiscasset, ME","United States",43.96333333,-69.71222222,0,
12394,"ISS","Wiscasset Airport","Wiscasset, ME","United States",43.96138889,-69.71250000,1,
12395,"IST","Ataturk","Istanbul, Turkey","Turkey",40.97666667,28.81527778,0,
12395,"IST","Ataturk","Istanbul, Turkey","Turkey",40.98222222,28.81277778,0,
12395,"IST","Ataturk","Istanbul, Turkey","Turkey",40.98000000,28.81194444,1,
12396,"ISW","Wisconsin Rapids Airport","Wisconsin Rapids, WI","United States",44.36111111,-89.83833333,0,
12396,"ISW","Alexander Field","Wisconsin Rapids, WI","United States",44.36138889,-89.83805556,0,
12396,"ISW","Alexander Field South Wood County","Wisconsin Rapids, WI","United States",44.36027778,-89.83888889,0,
12396,"ISW","Alexander Field South Wood County","Wisconsin Rapids, WI","United States",44.36055556,-89.83805556,1,
12397,"ITH","Ithaca Tompkins Regional","Ithaca/Cortland, NY","United States",42.49027778,-76.45805556,0,
12397,"ITH","Ithaca Tompkins Regional","Ithaca/Cortland, NY","United States",42.49138889,-76.45861111,1,
12400,"OSA","Osaka International","Osaka, Japan","Japan",34.78555556,135.43833333,0,
12400,"ITM","Osaka International","Osaka, Japan","Japan",34.78250000,135.44111111,0,
12400,"ITM","Osaka International","Osaka, Japan","Japan",34.78555556,135.43805556,1,
12401,"ITN","Itabuna Airport","Itabuna, Brazil","Brazil",-14.80000000,-39.30000000,0,
12401,"ITN","Itabuna Airport","Itabuna, Brazil","Brazil",-14.81055556,-39.29055556,1,
12402,"ITO","General Lyman Field","Hilo, HI","United States",19.72361111,-155.05805556,0,
12402,"ITO","Hilo International","Hilo, HI","United States",19.72361111,-155.05805556,0,
12402,"ITO","Hilo International","Hilo, HI","United States",19.72027778,-155.04833333,1,
12403,"ITQ","Itaqui Airport","Itaqui, Brazil","Brazil",-29.12916667,-56.57000000,0,
12403,"ITQ","Itaqui Airport","Itaqui, Brazil","Brazil",-29.17305556,-56.53777778,0,
12403,"ITQ","Itaqui Airport","Itaqui, Brazil","Brazil",-29.17194444,-56.53833333,1,
12404,"IUE","Niue International","Niue Island, Niue","Niue",-19.07666667,-169.92861111,0,
12404,"IUE","Niue International","Niue Island, Niue","Niue",-19.07888889,-169.92583333,1,
12405,"IUS","Inus Airport","Inus, Papua New Guinea","Papua New Guinea",-5.78333333,155.15000000,1,
12406,"IVA","Ambanja Airport","Ambanja, Madagascar","Madagascar",-13.64222222,48.45777778,0,
12406,"IVA","Ambanja/Ambalavelona","Ambanja, Madagascar","Madagascar",-13.64222222,48.45777778,1,
12407,"IVC","Invercargill Airport","Invercargill, New Zealand","New Zealand",-46.41250000,168.32083333,0,
12407,"IVC","Invercargill Airport","Invercargill, New Zealand","New Zealand",-46.41472222,168.31388889,1,
12408,"IVG","Ivangrad Airport","Ivangrad, Yugoslavia","Yugoslavia",42.84083333,19.86750000,0,
12408,"IVG","Ivangrad Airport","Ivangrad, Yugoslavia","Yugoslavia",42.84083333,19.86750000,0,
12408,"IVG","Berane Airport","Berane, FRY","FRY",42.83861111,19.86111111,0,
12408,"IVG","Berane Airport","Berane, Serbia and Montenegro","Serbia and Montenegro",42.83861111,19.86111111,0,
12408,"IVG","Berane Airport","Berane, Montenegro","Montenegro",42.83861111,19.86111111,0,
12408,"IVG","Berane Airport","Berane, Montenegro","Montenegro",42.83916667,19.86222222,1,
12409,"IVL","Ivalo Airport","Ivalo, Finland","Finland",68.61111111,27.41555556,0,
12409,"IVL","Ivalo Airport","Ivalo, Finland","Finland",68.60722222,27.40527778,1,
12410,"IVR","Inverell Airport","Inverell, Australia","Australia",-29.89000000,151.14500000,0,
12410,"IVR","Inverell Airport","Inverell, Australia","Australia",-29.88833333,151.14416667,1,
12411,"IWA","Ivanovo Airport","Ivanovo, U.S.S.R.","U.S.S.R.",57.00000000,41.00000000,0,
12411,"IWA","Ivanovo Airport","Ivanovo, Russia","Russia",57.00000000,41.00000000,1,
12412,"IWD","Gogebic-Iron County","Ironwood, MI","United States",46.52555556,-90.13166667,0,
12412,"IWD","Gogebic-Iron County","Ironwood, MI","United States",46.52750000,-90.13138889,1,
12413,"IWJ","Iwami Airport","Iwami, Japan","Japan",34.67638889,131.79027778,1,
12414,"IWO","Iwo Jima Airport","Iwo Jima, Japan","Japan",24.78666667,141.32416667,0,
12414,"IWO","Iwoto Airport","Iwoto, Japan","Japan",24.78666667,141.32416667,0,
12414,"IWO","Iwoto Airport","Iwoto, Japan","Japan",24.78416667,141.32277778,1,
12415,"IWS","West Houston","Houston, TX","United States",29.81777778,-95.67222222,0,
12415,"IWS","West Houston","Houston, TX","United States",29.81805556,-95.67250000,1,
12416,"IXA","Agartala Airport","Agartala, India","India",23.89000000,91.24222222,0,
12416,"IXA","Agartala Airport","Agartala, India","India",23.88722222,91.24083333,1,
12417,"IXB","Bagdogra Airport","Bagdogra, India","India",26.68055556,88.33055556,0,
12417,"IXB","Bagdogra Airport","Bagdogra, India","India",26.68138889,88.32805556,0,
12417,"IXB","Baghdogra","Bagdogra, India","India",26.68138889,88.32805556,1,
12418,"IXC","Chandigarh Airport","Chandigarh, India","India",30.67194444,76.79055556,0,
12418,"IXC","Chandigarh Airport","Chandigarh, India","India",30.67361111,76.78861111,1,
12419,"IXD","Allahabad Airport","Allahabad, India","India",25.43972222,81.73611111,0,
12419,"IXD","Allahabad Airport","Allahabad, India","India",25.44000000,81.73388889,1,
12420,"IXE","Mangalore/Bajpe","Mangalore, India","India",12.96388889,74.89388889,0,
12420,"IXE","Mangalore Airport","Mangalore, India","India",12.95805556,74.88861111,1,
12421,"IXG","Belgaum Airport","Belgaum, India","India",15.85861111,74.61833333,0,
12421,"IXG","Belgaum Airport","Belgaum, India","India",15.85972222,74.62000000,0,
12421,"IXG","Belgaum Airport","Belgaum, India","India",15.85916667,74.61833333,0,
12421,"IXG","Belgaum Airport","Belgaum, India","India",15.85972222,74.62000000,1,
12422,"IXH","Kailashahar Airport","Kailashahar, India","India",24.30722222,92.00888889,0,
12422,"IXH","Kailashahar Airport","Kailashahar, India","India",24.30805556,92.00722222,1,
12423,"IXI","North Lakhimpur/Lilabari","Lilabari, India","India",27.29027778,94.08888889,1,
12424,"IXJ","Jammu Airport","Jammu, India","India",32.69027778,74.83888889,0,
12424,"IXJ","Jammu Airport","Jammu, India","India",32.68916667,74.83805556,1,
12425,"IXK","Keshod Airport","Keshod, India","India",21.31944444,70.27083333,0,
12425,"IXK","Keshod Airport","Keshod, India","India",21.31694444,70.27027778,1,
12426,"IXL","Leh Airport","Leh, India","India",34.13583333,77.54916667,0,
12426,"IXL","Leh Airport","Leh, India","India",34.13611111,77.54611111,0,
12426,"IXL","Leh Airport","Leh, India","India",34.13583333,77.54555556,1,
12427,"IXM","Madurai Airport","Madurai, India","India",9.83250000,78.08805556,0,
12427,"IXM","Madurai Airport","Madurai, India","India",9.83444444,78.09111111,1,
12429,"IXQ","Kamalpur Airport","Kamalpur, India","India",24.13250000,91.81555556,0,
12429,"IXQ","Kamalpur Airport","Kamalpur, India","India",24.13527778,91.81083333,1,
12430,"IXR","Ranchi Airport","Ranchi, India","India",23.31444444,85.32361111,0,
12430,"IXR","Ranchi Airport","Ranchi, India","India",23.31472222,85.32166667,1,
12431,"IXS","Silchar Airport","Silchar, India","India",24.91222222,92.98138889,0,
12431,"IXS","Silchar Airport","Silchar, India","India",24.91333333,92.97944444,1,
12432,"IXU","Aurangabad Airport","Aurangabad, India","India",19.86361111,75.40111111,0,
12432,"IXU","Aurangabad Airport","Aurangabad, India","India",19.86305556,75.39555556,1,
12433,"IXW","Jamshedpur Airport","Jamshedpur, India","India",22.81305556,86.16888889,0,
12433,"IXW","Jamshedpur Airport","Jamshedpur, India","India",22.81361111,86.16861111,0,
12433,"IXW","Jamshedpur Airport","Jamshedpur, India","India",22.81361111,86.16833333,1,
12434,"IXY","Kandla Airport","Kandla, India","India",23.11111111,70.10416667,0,
